10,24,Index_0,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site0_X_10_Y_24_1981_2021.csv
197,210,Index_98,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site98_X_197_Y_210_1981_2021.csv
224,210,Index_99,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site99_X_224_Y_210_1981_2021.csv
250,210,Index_100,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site100_X_250_Y_210_1981_2021.csv
277,210,Index_101,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site101_X_277_Y_210_1981_2021.csv
304,210,Index_102,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site102_X_304_Y_210_1981_2021.csv
330,210,Index_103,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site103_X_330_Y_210_1981_2021.csv
10,237,Index_104,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site104_X_10_Y_237_1981_2021.csv
37,237,Index_105,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site105_X_37_Y_237_1981_2021.csv
64,237,Index_106,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site106_X_64_Y_237_1981_2021.csv
90,237,Index_107,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site107_X_90_Y_237_1981_2021.csv
117,237,Index_108,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site108_X_117_Y_237_1981_2021.csv
144,237,Index_109,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site109_X_144_Y_237_1981_2021.csv
170,237,Index_110,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site110_X_170_Y_237_1981_2021.csv
197,237,Index_111,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site111_X_197_Y_237_1981_2021.csv
224,237,Index_112,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site112_X_224_Y_237_1981_2021.csv
250,237,Index_113,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site113_X_250_Y_237_1981_2021.csv
277,237,Index_114,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site114_X_277_Y_237_1981_2021.csv
304,237,Index_115,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site115_X_304_Y_237_1981_2021.csv
330,237,Index_116,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site116_X_330_Y_237_1981_2021.csv
10,264,Index_117,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site117_X_10_Y_264_1981_2021.csv
37,264,Index_118,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site118_X_37_Y_264_1981_2021.csv
64,264,Index_119,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site119_X_64_Y_264_1981_2021.csv
90,264,Index_120,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site120_X_90_Y_264_1981_2021.csv
117,264,Index_121,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site121_X_117_Y_264_1981_2021.csv
144,264,Index_122,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site122_X_144_Y_264_1981_2021.csv
170,264,Index_123,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site123_X_170_Y_264_1981_2021.csv
197,264,Index_124,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site124_X_197_Y_264_1981_2021.csv
224,264,Index_125,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site125_X_224_Y_264_1981_2021.csv
250,264,Index_126,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site126_X_250_Y_264_1981_2021.csv
277,264,Index_127,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site127_X_277_Y_264_1981_2021.csv
304,264,Index_128,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site128_X_304_Y_264_1981_2021.csv
330,264,Index_129,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site129_X_330_Y_264_1981_2021.csv
10,290,Index_130,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site130_X_10_Y_290_1981_2021.csv
37,290,Index_131,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site131_X_37_Y_290_1981_2021.csv
64,290,Index_132,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site132_X_64_Y_290_1981_2021.csv
90,290,Index_133,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site133_X_90_Y_290_1981_2021.csv
117,290,Index_134,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site134_X_117_Y_290_1981_2021.csv
144,290,Index_135,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site135_X_144_Y_290_1981_2021.csv
170,290,Index_136,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site136_X_170_Y_290_1981_2021.csv
197,290,Index_137,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site137_X_197_Y_290_1981_2021.csv
224,290,Index_138,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site138_X_224_Y_290_1981_2021.csv
250,290,Index_139,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site139_X_250_Y_290_1981_2021.csv
277,290,Index_140,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site140_X_277_Y_290_1981_2021.csv
304,290,Index_141,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site141_X_304_Y_290_1981_2021.csv
330,290,Index_142,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site142_X_330_Y_290_1981_2021.csv
10,317,Index_143,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site143_X_10_Y_317_1981_2021.csv
37,317,Index_144,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site144_X_37_Y_317_1981_2021.csv
64,317,Index_145,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site145_X_64_Y_317_1981_2021.csv
90,317,Index_146,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site146_X_90_Y_317_1981_2021.csv
117,317,Index_147,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site147_X_117_Y_317_1981_2021.csv
144,317,Index_148,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site148_X_144_Y_317_1981_2021.csv
170,317,Index_149,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site149_X_170_Y_317_1981_2021.csv
197,317,Index_150,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site150_X_197_Y_317_1981_2021.csv
224,317,Index_151,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site151_X_224_Y_317_1981_2021.csv
250,317,Index_152,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site152_X_250_Y_317_1981_2021.csv
277,317,Index_153,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site153_X_277_Y_317_1981_2021.csv
304,317,Index_154,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site154_X_304_Y_317_1981_2021.csv
330,317,Index_155,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site155_X_330_Y_317_1981_2021.csv
10,344,Index_156,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site156_X_10_Y_344_1981_2021.csv
37,344,Index_157,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site157_X_37_Y_344_1981_2021.csv
64,344,Index_158,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site158_X_64_Y_344_1981_2021.csv
90,344,Index_159,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site159_X_90_Y_344_1981_2021.csv
117,344,Index_160,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site160_X_117_Y_344_1981_2021.csv
144,344,Index_161,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site161_X_144_Y_344_1981_2021.csv
170,344,Index_162,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site162_X_170_Y_344_1981_2021.csv
197,344,Index_163,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site163_X_197_Y_344_1981_2021.csv
224,344,Index_164,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site164_X_224_Y_344_1981_2021.csv
250,344,Index_165,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site165_X_250_Y_344_1981_2021.csv
277,344,Index_166,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site166_X_277_Y_344_1981_2021.csv
304,344,Index_167,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site167_X_304_Y_344_1981_2021.csv
330,344,Index_168,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site168_X_330_Y_344_1981_2021.csv
10,370,Index_169,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site169_X_10_Y_370_1981_2021.csv
37,370,Index_170,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site170_X_37_Y_370_1981_2021.csv
64,370,Index_171,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site171_X_64_Y_370_1981_2021.csv
90,370,Index_172,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site172_X_90_Y_370_1981_2021.csv
117,370,Index_173,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site173_X_117_Y_370_1981_2021.csv
144,370,Index_174,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site174_X_144_Y_370_1981_2021.csv
170,370,Index_175,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site175_X_170_Y_370_1981_2021.csv
197,370,Index_176,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site176_X_197_Y_370_1981_2021.csv
224,370,Index_177,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site177_X_224_Y_370_1981_2021.csv
250,370,Index_178,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site178_X_250_Y_370_1981_2021.csv
277,370,Index_179,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site179_X_277_Y_370_1981_2021.csv
304,370,Index_180,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site180_X_304_Y_370_1981_2021.csv
330,370,Index_181,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site181_X_330_Y_370_1981_2021.csv
10,397,Index_182,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site182_X_10_Y_397_1981_2021.csv
37,397,Index_183,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site183_X_37_Y_397_1981_2021.csv
64,397,Index_184,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site184_X_64_Y_397_1981_2021.csv
90,397,Index_185,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site185_X_90_Y_397_1981_2021.csv
117,397,Index_186,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site186_X_117_Y_397_1981_2021.csv
144,397,Index_187,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site187_X_144_Y_397_1981_2021.csv
170,397,Index_188,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site188_X_170_Y_397_1981_2021.csv
197,397,Index_189,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site189_X_197_Y_397_1981_2021.csv
224,397,Index_190,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site190_X_224_Y_397_1981_2021.csv
250,397,Index_191,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site191_X_250_Y_397_1981_2021.csv
277,397,Index_192,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site192_X_277_Y_397_1981_2021.csv
304,397,Index_193,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site193_X_304_Y_397_1981_2021.csv
330,397,Index_194,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site194_X_330_Y_397_1981_2021.csv
